seed,config,model,dataset,tokens_trained,layer,expert,count
44,medium,deepseekv4,wikitext2,1843200,4,5,544
44,medium,deepseekv4,wikitext2,1843200,4,6,580
44,medium,deepseekv4,wikitext2,1843200,4,7,537
44,medium,deepseekv4,wikitext2,1843200,5,0,484
44,medium,deepseekv4,wikitext2,1843200,5,1,643
44,medium,deepseekv4,wikitext2,1843200,5,2,473
44,medium,deepseekv4,wikitext2,1843200,5,3,546
44,medium,deepseekv4,wikitext2,1843200,5,4,453
44,medium,deepseekv4,wikitext2,1843200,5,5,504
44,medium,deepseekv4,wikitext2,1843200,5,6,523
44,medium,deepseekv4,wikitext2,1843200,5,7,470
44,medium,deepseekv4,wikitext2,2048000,0,0,299
44,medium,deepseekv4,wikitext2,2048000,0,1,253
44,medium,deepseekv4,wikitext2,2048000,0,2,358
44,medium,deepseekv4,wikitext2,2048000,0,3,971
44,medium,deepseekv4,wikitext2,2048000,0,4,396
44,medium,deepseekv4,wikitext2,2048000,0,5,637
44,medium,deepseekv4,wikitext2,2048000,0,6,238
44,medium,deepseekv4,wikitext2,2048000,0,7,944
44,medium,deepseekv4,wikitext2,2048000,1,0,291
44,medium,deepseekv4,wikitext2,2048000,1,1,419
44,medium,deepseekv4,wikitext2,2048000,1,2,1074
44,medium,deepseekv4,wikitext2,2048000,1,3,619
44,medium,deepseekv4,wikitext2,2048000,1,4,619
44,medium,deepseekv4,wikitext2,2048000,1,5,221
44,medium,deepseekv4,wikitext2,2048000,1,6,458
44,medium,deepseekv4,wikitext2,2048000,1,7,395
44,medium,deepseekv4,wikitext2,2048000,2,0,551
44,medium,deepseekv4,wikitext2,2048000,2,1,501
44,medium,deepseekv4,wikitext2,2048000,2,2,516
44,medium,deepseekv4,wikitext2,2048000,2,3,454
44,medium,deepseekv4,wikitext2,2048000,2,4,452
44,medium,deepseekv4,wikitext2,2048000,2,5,496
44,medium,deepseekv4,wikitext2,2048000,2,6,556
44,medium,deepseekv4,wikitext2,2048000,2,7,570
44,medium,deepseekv4,wikitext2,2048000,3,0,536
44,medium,deepseekv4,wikitext2,2048000,3,1,490
44,medium,deepseekv4,wikitext2,2048000,3,2,503
44,medium,deepseekv4,wikitext2,2048000,3,3,505
44,medium,deepseekv4,wikitext2,2048000,3,4,505
44,medium,deepseekv4,wikitext2,2048000,3,5,532
44,medium,deepseekv4,wikitext2,2048000,3,6,501
44,medium,deepseekv4,wikitext2,2048000,3,7,524
44,medium,deepseekv4,wikitext2,2048000,4,0,458
44,medium,deepseekv4,wikitext2,2048000,4,1,507
44,medium,deepseekv4,wikitext2,2048000,4,2,604
44,medium,deepseekv4,wikitext2,2048000,4,3,523
44,medium,deepseekv4,wikitext2,2048000,4,4,452
44,medium,deepseekv4,wikitext2,2048000,4,5,486
44,medium,deepseekv4,wikitext2,2048000,4,6,548
44,medium,deepseekv4,wikitext2,2048000,4,7,518
44,medium,deepseekv4,wikitext2,2048000,5,0,493
44,medium,deepseekv4,wikitext2,2048000,5,1,593
44,medium,deepseekv4,wikitext2,2048000,5,2,451
44,medium,deepseekv4,wikitext2,2048000,5,3,517
44,medium,deepseekv4,wikitext2,2048000,5,4,559
44,medium,deepseekv4,wikitext2,2048000,5,5,504
44,medium,deepseekv4,wikitext2,2048000,5,6,494
44,medium,deepseekv4,wikitext2,2048000,5,7,485
